site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
camargue,2018-05-15,2,S2A_31TEH_20180515_0_L2A;S2A_31TEJ_20180515_0_L2A,0.0416,0.9782,0.001,0.1397,0.0,fijo,,,77071.7,18.2,0.239,17.9,2.9,0.6,-0.05,0.0742,0.0931,0.0,sin_datos,2026-09-03T15:31:15+00:00
camargue,2018-05-18,4,S2A_31TEH_20180518_0_L2A;S2A_31TEJ_20180518_0_L2A;S2A_31TFH_20180518_0_L2A;S2A_31TFJ_20180518_0_L2A,1.0,0.0761,0.9239,0.0618,0.0977,otsu,0.329,0.0657,77071.7,25062.1,0.352,2400.2,21929.3,12204.3,-0.096,0.0106,0.1091,0.013,ok,2026-09-03T15:31:15+00:00
camargue,2018-05-20,8,S2B_31TEH_20180520_0_L2A;S2B_31TEH_20180520_1_L2A;S2B_31TEJ_20180520_0_L2A;S2B_31TEJ_20180520_1_L2A;S2B_31TFH_20180520_0_L2A;S2B_31TFH_20180520_1_L2A;S2B_31TFJ_20180520_0_L2A;S2B_31TFJ_20180520_1_L2A,1.0,0.0148,0.9852,0.0548,0.2148,otsu,0.218,0.056,77071.7,25575.2,0.3368,1847.5,22888.6,22875.8,-0.1194,-0.0053,0.1197,0.024,ok,2026-09-03T15:31:15+00:00
camargue,2018-05-23,4,S2B_31TEH_20180523_0_L2A;S2B_31TEJ_20180523_0_L2A;S2B_31TFH_20180523_0_L2A;S2B_31TFJ_20180523_0_L2A,1.0,0.312,0.688,0.0767,0.1367,otsu,0.295,0.0642,77071.7,20261.6,0.3821,1418.9,19123.7,9353.6,-0.1153,-0.0027,0.101,0.0111,nublado,2026-09-03T15:31:15+00:00
camargue,2018-05-25,4,S2A_31TEH_20180525_0_L2A;S2A_31TEJ_20180525_0_L2A;S2A_31TFH_20180525_0_L2A;S2A_31TFJ_20180525_0_L2A,1.0,0.0155,0.9845,0.0516,0.1445,otsu,0.301,0.0486,77071.7,24188.8,0.3188,2217.1,21929.1,20502.7,-0.1122,0.0084,0.1193,0.0176,ok,2026-09-03T15:31:15+00:00
camargue,2018-05-30,2,S2B_31TEH_20180530_0_L2A;S2B_31TEH_20180530_1_L2A,0.0,0.0,0.0,,0.0,fijo,,,77071.7,0.0,0.0,0.0,0.0,0.0,,,,,sin_datos,2026-09-03T15:33:06+00:00
camargue,2018-06-02,3,S2B_31TEH_20180602_0_L2A;S2B_31TFH_20180602_0_L2A;S2B_31TFH_20180602_1_L2A,0.0007,1.0,0.0,,0.0,fijo,,,77071.7,0.0,0.0,0.0,0.0,0.0,,,,,sin_datos,2026-09-03T15:33:06+00:00
camargue,2018-06-04,5,S2A_31TEH_20180604_0_L2A;S2A_31TEH_20180604_1_L2A;S2A_31TEJ_20180604_0_L2A;S2A_31TFH_20180604_0_L2A;S2A_31TFH_20180604_1_L2A,0.0423,0.7321,0.0113,0.1057,-0.043,otsu,0.745,0.1113,77071.7,139.7,0.1599,97.9,77.0,37.6,-0.0597,0.0882,0.1422,0.0172,sin_datos,2026-09-03T15:33:06+00:00
camargue,2018-06-09,5,S2B_31TEH_20180609_0_L2A;S2B_31TFH_20180609_0_L2A;S2B_31TFH_20180609_1_L2A;S2B_31TFJ_20180609_0_L2A;S2B_31TFJ_20180609_1_L2A,1.0,0.5674,0.4326,0.0755,0.1133,otsu,0.402,0.071,77071.7,11101.4,0.333,1532.8,10428.2,8187.8,-0.0696,0.0303,0.1224,0.0234,nublado,2026-09-03T15:33:06+00:00
camargue,2018-06-12,3,S2B_31TEH_20180612_0_L2A;S2B_31TEJ_20180612_0_L2A;S2B_31TFJ_20180612_0_L2A,1.0,0.254,0.746,0.0733,0.0742,otsu,0.539,0.079,77071.7,20062.6,0.3489,3206.4,18305.0,6977.1,-0.0627,0.0324,0.1037,0.0134,nublado,2026-09-03T15:33:06+00:00
