site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
tablas-daimiel,2019-07-03,2,S2B_30SVJ_20190703_0_L2A;S2B_30SVJ_20190703_1_L2A,1.0,0.0177,0.9823,0.079,-0.0273,otsu,0.72,0.0225,3100.1,77.9,0.0256,93.4,169.4,108.0,-0.0859,0.1519,0.2912,0.2691,ok,2026-09-03T06:58:46+00:00
tablas-daimiel,2019-07-08,2,S2A_30SVJ_20190708_0_L2A;S2A_30SVJ_20190708_1_L2A,1.0,0.0563,0.9437,0.0832,-0.082,otsu,0.576,0.0205,3100.1,91.0,0.0311,99.1,120.5,75.9,-0.0546,0.1204,0.1892,0.0729,ok,2026-09-03T06:58:46+00:00
tablas-daimiel,2019-07-13,1,S2B_30SVJ_20190713_0_L2A,1.0,0.6508,0.3492,0.1016,0.0,fijo,,,3100.1,1.0,0.0009,6.4,1.2,6.6,-0.0127,0.1154,0.2147,0.12,nublado,2026-09-03T06:58:46+00:00
tablas-daimiel,2019-07-18,2,S2A_30SVJ_20190718_0_L2A;S2A_30SVJ_20190718_1_L2A,1.0,0.0187,0.9813,0.0801,-0.0742,otsu,1.184,0.019,3100.1,79.0,0.026,78.7,127.0,60.7,-0.0718,0.1588,0.2293,0.2257,espectro_anomalo,2026-09-03T06:58:46+00:00
tablas-daimiel,2019-07-23,2,S2B_30SVJ_20190723_0_L2A;S2B_30SVJ_20190723_1_L2A,1.0,0.0151,0.9849,0.087,-0.2305,otsu,1.269,0.0333,3100.1,112.8,0.0369,140.8,39.8,45.0,0.0185,0.127,0.1826,0.0479,espectro_anomalo,2026-09-03T06:58:46+00:00
tablas-daimiel,2019-07-28,2,S2A_30SVJ_20190728_0_L2A;S2A_30SVJ_20190728_1_L2A,1.0,0.0036,0.9964,0.072,-0.0508,otsu,0.51,0.0164,3100.1,88.9,0.0288,65.3,86.8,74.1,-0.0694,0.1932,0.2483,0.4291,ok,2026-09-03T06:58:46+00:00
tablas-daimiel,2019-08-02,2,S2B_30SVJ_20190802_0_L2A;S2B_30SVJ_20190802_1_L2A,1.0,0.0038,0.9962,0.0734,0.0039,otsu,0.393,0.0162,3100.1,85.8,0.0278,60.1,86.9,81.6,-0.0913,0.2286,0.289,0.774,ok,2026-09-03T06:58:46+00:00
tablas-daimiel,2019-08-12,2,S2B_30SVJ_20190812_0_L2A;S2B_30SVJ_20190812_1_L2A,1.0,0.0051,0.9949,0.079,0.0195,otsu,0.664,0.027,3100.1,88.6,0.0287,51.4,86.8,82.5,-0.1041,0.259,0.332,0.8492,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-08-17,2,S2A_30SVJ_20190817_0_L2A;S2A_30SVJ_20190817_1_L2A,1.0,0.0057,0.9943,0.0748,-0.0273,otsu,0.616,0.0214,3100.1,86.3,0.028,43.0,93.6,59.7,-0.1183,0.2864,0.3642,0.8989,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-08-22,2,S2B_30SVJ_20190822_0_L2A;S2B_30SVJ_20190822_1_L2A,1.0,0.0036,0.9964,0.0805,-0.0117,otsu,0.72,0.0294,3100.1,77.0,0.0249,42.4,63.7,73.6,-0.0839,0.2568,0.3104,0.8769,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-08-27,2,S2A_30SVJ_20190827_0_L2A;S2A_30SVJ_20190827_1_L2A,1.0,0.0123,0.9877,0.0784,-0.0586,otsu,0.863,0.0284,3100.1,76.1,0.0249,29.4,70.0,51.0,-0.0771,0.2509,0.3029,0.8382,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-09-01,2,S2B_30SVJ_20190901_0_L2A;S2B_30SVJ_20190901_1_L2A,1.0,0.0018,0.9982,0.0787,-0.0586,otsu,0.762,0.0345,3100.1,85.2,0.0275,16.2,75.3,52.9,-0.1029,0.2366,0.2951,0.7471,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-09-06,2,S2A_30SVJ_20190906_0_L2A;S2A_30SVJ_20190906_1_L2A,1.0,0.004,0.996,0.0662,-0.3086,otsu,1.1,0.0209,3100.1,172.4,0.0558,104.7,60.5,42.4,-0.0088,0.1579,0.4041,0.3255,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-09-11,2,S2B_30SVJ_20190911_0_L2A;S2B_30SVJ_20190911_1_L2A,1.0,0.031,0.969,0.0708,-0.1523,otsu,0.902,0.0225,3100.1,71.6,0.0238,15.2,52.2,43.9,-0.0703,0.2246,0.4054,0.5232,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-09-16,2,S2A_30SVJ_20190916_0_L2A;S2A_30SVJ_20190916_1_L2A,1.0,0.0101,0.9899,0.0798,-0.1914,otsu,1.24,0.0438,3100.1,78.1,0.0254,34.5,53.2,43.8,-0.0721,0.2176,0.2931,0.6557,espectro_anomalo,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-09-26,2,S2A_30SVJ_20190926_0_L2A;S2A_30SVJ_20190926_1_L2A,1.0,0.0025,0.9975,0.0548,0.0,fijo,0.634,0.0049,3100.1,35.6,0.0115,11.8,44.8,45.4,-0.1918,0.4187,0.4953,0.9753,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-10-01,2,S2B_30SVJ_20191001_0_L2A;S2B_30SVJ_20191001_1_L2A,1.0,0.0506,0.9494,0.0668,0.0,fijo,1.08,0.0239,3100.1,21.6,0.0073,17.9,30.2,34.6,-0.1764,0.3647,0.5707,0.9239,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-10-06,2,S2A_30SVJ_20191006_0_L2A;S2A_30SVJ_20191006_1_L2A,1.0,0.003,0.997,0.0615,-0.3398,otsu,0.831,0.0137,3100.1,172.3,0.0558,138.4,38.0,39.8,0.0124,0.1194,0.3359,0.2003,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-10-16,2,S2A_30SVJ_20191016_0_L2A;S2A_30SVJ_20191016_1_L2A,1.0,0.0772,0.9228,0.0524,0.0,fijo,0.986,0.0009,3100.1,17.3,0.0061,9.8,29.5,32.6,-0.3198,0.5677,0.7229,0.9815,espectro_anomalo,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-10-21,2,S2B_30SVJ_20191021_0_L2A;S2B_30SVJ_20191021_1_L2A,1.0,0.061,0.939,0.0711,-0.1055,otsu,1.177,0.0273,3100.1,38.4,0.0132,18.2,30.1,57.4,-0.1391,0.3126,0.4414,0.8438,espectro_anomalo,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-10-26,2,S2A_30SVJ_20191026_0_L2A;S2A_30SVJ_20191026_1_L2A,1.0,0.0021,0.9979,0.0526,0.0,fijo,0.901,0.0104,3100.1,26.5,0.0086,5.7,27.0,42.0,-0.1656,0.3643,0.5342,0.9502,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-11-05,2,S2A_30SVJ_20191105_0_L2A;S2A_30SVJ_20191105_1_L2A,1.0,0.6884,0.3116,0.0888,-0.332,otsu,1.348,0.1335,3100.1,192.3,0.199,302.1,6.4,14.4,0.0393,0.0742,0.0984,0.0331,nublado,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-11-15,2,S2A_30SVJ_20191115_0_L2A;S2A_30SVJ_20191115_1_L2A,1.0,0.0147,0.9853,0.0567,0.0,fijo,1.301,0.028,3100.1,26.9,0.0088,1.0,20.4,38.7,-0.048,0.287,0.3578,0.9167,espectro_anomalo,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-11-30,2,S2B_30SVJ_20191130_0_L2A;S2B_30SVJ_20191130_1_L2A,1.0,0.8175,0.1825,0.1142,-0.3242,otsu,1.165,0.1644,3100.1,174.0,0.3075,116.8,2.4,7.2,-0.0036,0.0479,0.0738,0.0,nublado,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-12-10,2,S2B_30SVJ_20191210_0_L2A;S2B_30SVJ_20191210_1_L2A,1.0,0.9977,0.0023,0.1726,0.0,fijo,,,3100.1,0.5,0.0686,0.2,0.1,0.0,-0.0676,0.0358,0.0514,0.0,nublado,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-12-15,1,S2A_30SVJ_20191215_0_L2A,1.0,0.562,0.438,0.1388,-0.3398,otsu,1.37,0.1192,3100.1,610.7,0.4497,324.2,2.6,23.2,0.0304,0.058,0.0821,0.0003,nublado,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-12-25,2,S2A_30SVJ_20191225_0_L2A;S2A_30SVJ_20191225_1_L2A,1.0,0.7972,0.2028,0.1418,-0.3242,otsu,1.217,0.1795,3100.1,312.8,0.4976,188.3,4.6,8.5,0.0204,0.036,0.0534,0.0,nublado,2026-09-03T06:59:13+00:00
tablas-daimiel,2019-12-30,1,S2B_30SVJ_20191230_1_L2A,1.0,1.0,0.0,,0.0,fijo,,,3100.1,0.0,0.0,0.0,0.0,0.0,,,,,nublado,2026-09-03T06:59:13+00:00
tablas-daimiel,2020-01-04,2,S2A_30SVJ_20200104_0_L2A;S2A_30SVJ_20200104_1_L2A,1.0,0.1188,0.8812,0.0872,0.0,fijo,1.152,0.0737,3100.1,18.2,0.0067,2.7,19.3,37.6,-0.1384,0.2594,0.3656,0.7807,espectro_anomalo,2026-09-03T06:59:13+00:00
tablas-daimiel,2020-01-09,2,S2B_30SVJ_20200109_0_L2A;S2B_30SVJ_20200109_1_L2A,1.0,1.0,0.0,,0.0,fijo,,,3100.1,0.0,0.0,0.0,0.0,0.0,,,,,nublado,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-01-14,2,S2A_30SVJ_20200114_0_L2A;S2A_30SVJ_20200114_1_L2A,1.0,0.0002,0.9998,0.0495,-0.2383,otsu,0.906,0.0162,3100.1,47.3,0.0153,35.6,36.3,60.2,-0.0879,0.3356,0.4231,0.9247,ok,2026-09-03T06:59:13+00:00
tablas-daimiel,2020-02-03,1,S2A_30SVJ_20200203_1_L2A,1.0,1.0,0.0,,0.0,fijo,,,3100.1,0.0,0.0,0.0,0.0,83.6,,,,,nublado,2026-09-03T06:59:13+00:00
tablas-daimiel,2020-02-23,2,S2A_30SVJ_20200223_0_L2A;S2A_30SVJ_20200223_1_L2A,1.0,0.0002,0.9998,0.0509,0.0,fijo,0.934,0.0129,3100.1,26.2,0.0084,9.0,27.2,39.5,-0.0955,0.2902,0.4333,0.6544,ok,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-03-14,2,S2A_30SVJ_20200314_0_L2A;S2A_30SVJ_20200314_1_L2A,1.0,0.0024,0.9976,0.0594,0.0,fijo,1.222,0.0238,3100.1,18.3,0.0059,13.8,22.9,27.8,-0.1422,0.3472,0.4439,0.93,espectro_anomalo,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-03-19,2,S2B_30SVJ_20200319_0_L2A;S2B_30SVJ_20200319_1_L2A,1.0,0.0115,0.9885,0.1204,-0.2461,otsu,1.564,0.0994,3100.1,6.1,0.002,103.1,0.0,37.2,0.0185,0.0804,0.0912,0.0,neblina,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-03-29,2,S2B_30SVJ_20200329_0_L2A;S2B_30SVJ_20200329_1_L2A,1.0,0.2833,0.7167,0.0579,-0.3086,otsu,1.015,0.0408,3100.1,47.2,0.0213,61.3,23.2,2.6,-0.0369,0.0887,0.1471,0.0152,nublado,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-04-03,2,S2A_30SVJ_20200403_0_L2A;S2A_30SVJ_20200403_1_L2A,1.0,0.3397,0.6603,0.0704,-0.0664,otsu,0.598,0.03,3100.1,68.3,0.0334,7.6,73.3,65.6,-0.1468,0.167,0.4628,0.283,nublado,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-04-08,4,S2B_30SVJ_20200408_0_L2A;S2B_30SVJ_20200408_1_L2A;S2B_30SVJ_20200408_2_L2A;S2B_30SVJ_20200408_3_L2A,1.0,0.1366,0.8634,0.0707,-0.0117,otsu,0.254,0.0242,3100.1,145.2,0.0542,6.4,154.4,106.9,-0.1486,0.1428,0.4239,0.2898,ok,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-05-03,2,S2A_30SVJ_20200503_0_L2A;S2A_30SVJ_20200503_1_L2A,1.0,0.2558,0.7442,0.0564,-0.1914,otsu,0.448,0.0201,3100.1,131.9,0.0572,7.0,122.8,35.2,-0.0258,0.0651,0.1682,0.0537,nublado,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-05-08,2,S2B_30SVJ_20200508_0_L2A;S2B_30SVJ_20200508_1_L2A,1.0,0.0031,0.9969,0.0573,-0.0977,otsu,0.195,0.0148,3100.1,182.6,0.0591,3.6,198.2,107.8,-0.0703,0.1169,0.2473,0.2461,ok,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-05-18,2,S2B_30SVJ_20200518_0_L2A;S2B_30SVJ_20200518_1_L2A,1.0,0.001,0.999,0.0535,-0.0508,otsu,0.176,0.0151,3100.1,166.4,0.0537,4.5,189.4,150.9,0.0064,0.0182,0.1409,0.0279,ok,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-05-23,2,S2A_30SVJ_20200523_0_L2A;S2A_30SVJ_20200523_1_L2A,1.0,0.8813,0.1187,0.0715,-0.2461,otsu,0.884,0.0365,3100.1,64.1,0.1742,7.1,41.1,0.0,0.0084,0.1015,0.1523,0.0056,nublado,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-05-28,2,S2B_30SVJ_20200528_0_L2A;S2B_30SVJ_20200528_1_L2A,1.0,0.0007,0.9993,0.0651,-0.1914,otsu,0.681,0.0356,3100.1,172.1,0.0555,25.2,137.0,44.0,0.0139,0.0994,0.1694,0.0395,ok,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-06-07,2,S2B_30SVJ_20200607_0_L2A;S2B_30SVJ_20200607_1_L2A,1.0,0.0027,0.9973,0.0627,-0.1602,otsu,0.548,0.0327,3100.1,155.6,0.0503,27.6,141.7,47.3,-0.0151,0.1467,0.2164,0.1424,ok,2026-09-03T06:59:27+00:00
tablas-daimiel,2020-06-12,2,S2A_30SVJ_20200612_0_L2A;S2A_30SVJ_20200612_1_L2A,1.0,0.5522,0.4478,0.0919,0.0,fijo,2.156,0.0397,3100.1,18.6,0.0134,6.9,26.9,24.7,-0.1045,0.1039,0.1719,0.0473,nublado,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-06-17,2,S2B_30SVJ_20200617_0_L2A;S2B_30SVJ_20200617_1_L2A,1.0,0.0049,0.9951,0.0642,-0.1211,otsu,0.222,0.0102,3100.1,135.4,0.0439,16.8,127.4,83.6,0.0164,0.161,0.2557,0.3495,ok,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-06-22,2,S2A_30SVJ_20200622_0_L2A;S2A_30SVJ_20200622_1_L2A,1.0,0.0042,0.9958,0.0723,-0.1602,otsu,0.471,0.0212,3100.1,137.8,0.0446,18.5,118.4,62.8,0.0054,0.1122,0.1667,0.0189,ok,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-06-27,2,S2B_30SVJ_20200627_0_L2A;S2B_30SVJ_20200627_1_L2A,1.0,0.0055,0.9945,0.0677,-0.1914,otsu,0.023,0.0022,3100.1,97.8,0.0317,18.7,100.4,89.6,0.0954,0.1855,0.278,0.4145,ok,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-07-02,2,S2A_30SVJ_20200702_0_L2A;S2A_30SVJ_20200702_1_L2A,1.0,0.0062,0.9938,0.0649,-0.3398,otsu,0.188,0.0028,3100.1,119.4,0.0388,115.4,87.4,49.2,0.0948,0.1407,0.2363,0.2194,ok,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-07-07,2,S2B_30SVJ_20200707_0_L2A;S2B_30SVJ_20200707_1_L2A,1.0,0.0034,0.9966,0.0821,-0.3008,otsu,1.011,0.0327,3100.1,108.3,0.035,122.1,41.5,38.3,0.0324,0.1012,0.1441,0.014,ok,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-07-12,2,S2A_30SVJ_20200712_0_L2A;S2A_30SVJ_20200712_1_L2A,1.0,0.1317,0.8683,0.0886,0.0,fijo,1.195,0.0407,3100.1,0.6,0.0002,2.7,1.1,32.2,-0.0013,0.1181,0.1451,0.0,espectro_anomalo,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-07-17,2,S2B_30SVJ_20200717_0_L2A;S2B_30SVJ_20200717_1_L2A,1.0,0.4056,0.5944,0.082,-0.3086,otsu,1.016,0.0529,3100.1,71.6,0.0388,101.0,31.4,0.0,0.0119,0.1141,0.1525,0.0045,nublado,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-07-22,2,S2A_30SVJ_20200722_0_L2A;S2A_30SVJ_20200722_1_L2A,1.0,0.0178,0.9822,0.0751,-0.332,otsu,0.926,0.0311,3100.1,99.8,0.0328,138.9,52.2,33.3,0.0112,0.1385,0.1915,0.0601,ok,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-07-27,2,S2B_30SVJ_20200727_0_L2A;S2B_30SVJ_20200727_1_L2A,1.0,0.0038,0.9962,0.0759,-0.3477,otsu,1.005,0.0301,3100.1,90.2,0.0292,152.0,38.2,29.8,0.0176,0.1393,0.1972,0.0874,ok,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-08-01,2,S2A_30SVJ_20200801_0_L2A;S2A_30SVJ_20200801_1_L2A,1.0,0.0055,0.9945,0.0693,-0.3477,otsu,0.913,0.0188,3100.1,86.2,0.028,141.1,42.6,27.6,0.002,0.1626,0.2438,0.4119,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-08-06,2,S2B_30SVJ_20200806_0_L2A;S2B_30SVJ_20200806_1_L2A,1.0,0.0045,0.9955,0.0754,-0.1445,otsu,0.73,0.027,3100.1,56.0,0.0181,9.3,45.4,29.1,-0.0599,0.1997,0.2577,0.5147,ok,2026-09-03T06:59:39+00:00
tablas-daimiel,2020-08-16,2,S2B_30SVJ_20200816_0_L2A;S2B_30SVJ_20200816_1_L2A,1.0,0.0036,0.9964,0.0595,0.0,fijo,0.541,0.0079,3100.1,37.2,0.0121,1.6,38.7,32.5,-0.1155,0.3382,0.4444,0.9613,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-08-21,2,S2A_30SVJ_20200821_0_L2A;S2A_30SVJ_20200821_1_L2A,1.0,0.0036,0.9964,0.0637,0.0,fijo,0.764,0.0168,3100.1,32.7,0.0106,1.0,32.2,24.7,-0.0779,0.2611,0.3487,0.8655,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-08-26,2,S2B_30SVJ_20200826_0_L2A;S2B_30SVJ_20200826_1_L2A,1.0,0.0037,0.9963,0.0731,0.0,fijo,0.889,0.0315,3100.1,31.3,0.0101,1.4,26.1,22.9,-0.0692,0.2145,0.2871,0.6143,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-08-31,2,S2A_30SVJ_20200831_0_L2A;S2A_30SVJ_20200831_1_L2A,1.0,0.0044,0.9956,0.0677,0.0,fijo,1.078,0.0282,3100.1,22.4,0.0073,1.5,19.6,21.0,-0.0515,0.224,0.2848,0.7005,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-09-05,2,S2B_30SVJ_20200905_0_L2A;S2B_30SVJ_20200905_1_L2A,1.0,0.004,0.996,0.0722,0.0,fijo,0.766,0.0253,3100.1,20.0,0.0065,2.0,16.5,19.8,-0.0666,0.2286,0.3376,0.6906,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-09-10,2,S2A_30SVJ_20200910_0_L2A;S2A_30SVJ_20200910_1_L2A,1.0,0.0036,0.9964,0.0707,0.0,fijo,,,3100.1,14.8,0.0048,1.1,13.7,18.8,-0.0759,0.2454,0.3291,0.7676,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-09-15,2,S2B_30SVJ_20200915_0_L2A;S2B_30SVJ_20200915_1_L2A,1.0,0.0251,0.9749,0.0781,0.0,fijo,,,3100.1,11.4,0.0038,2.0,8.1,16.5,-0.0651,0.2123,0.2797,0.5664,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-09-25,2,S2B_30SVJ_20200925_0_L2A;S2B_30SVJ_20200925_1_L2A,1.0,0.1071,0.8929,0.0624,0.0,fijo,1.645,0.044,3100.1,10.4,0.0037,0.7,7.4,42.5,-0.1125,0.2832,0.4081,0.7683,espectro_anomalo,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-10-10,2,S2A_30SVJ_20201010_0_L2A;S2A_30SVJ_20201010_1_L2A,1.0,0.0022,0.9978,0.0621,0.0,fijo,1.44,0.0963,3100.1,4.6,0.0015,1.7,5.6,23.2,-0.09,0.257,0.3715,0.7652,espectro_anomalo,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-10-15,2,S2B_30SVJ_20201015_0_L2A;S2B_30SVJ_20201015_1_L2A,1.0,0.0034,0.9966,0.0604,-0.3164,otsu,0.972,0.0232,3100.1,83.4,0.027,66.8,23.6,34.8,-0.0229,0.1009,0.2246,0.132,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-10-30,2,S2A_30SVJ_20201030_0_L2A;S2A_30SVJ_20201030_1_L2A,1.0,0.001,0.999,0.0509,-0.1758,otsu,0.219,0.0089,3100.1,79.2,0.0256,15.9,78.2,78.6,-0.1933,0.1885,0.4155,0.3163,ok,2026-09-03T06:59:52+00:00
tablas-daimiel,2020-11-19,2,S2A_30SVJ_20201119_0_L2A;S2A_30SVJ_20201119_1_L2A,1.0,0.0138,0.9862,0.0473,-0.2852,otsu,0.483,0.0142,3100.1,101.0,0.033,35.4,92.5,81.3,-0.1425,0.1378,0.2651,0.2245,ok,2026-09-03T07:00:03+00:00
tablas-daimiel,2020-12-09,2,S2A_30SVJ_20201209_0_L2A;S2A_30SVJ_20201209_1_L2A,1.0,0.6886,0.3114,0.0749,0.0,fijo,1.525,0.0818,3100.1,0.8,0.0009,0.0,5.7,25.5,-0.1543,0.145,0.2635,0.5714,nublado,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-01-03,2,S2B_30SVJ_20210103_0_L2A;S2B_30SVJ_20210103_1_L2A,1.0,0.0012,0.9988,0.0423,-0.2227,otsu,0.398,0.0057,3100.1,109.8,0.0355,18.6,111.0,146.9,-0.1567,0.0895,0.3086,0.2546,ok,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-01-13,2,S2B_30SVJ_20210113_0_L2A;S2B_30SVJ_20210113_1_L2A,1.0,0.0011,0.9989,0.0343,0.0,fijo,1.0,0.0001,3100.1,15.9,0.0051,5.0,31.0,151.8,-0.1953,0.3813,0.8843,0.7286,espectro_anomalo,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-01-18,2,S2A_30SVJ_20210118_0_L2A;S2A_30SVJ_20210118_1_L2A,1.0,0.0001,0.9999,0.0289,0.0,fijo,1.0,0.0001,3100.1,7.5,0.0024,2.4,31.7,142.5,-0.2035,0.293,0.7124,0.5508,espectro_anomalo,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-01-28,2,S2A_30SVJ_20210128_1_L2A;S2A_30SVJ_20210128_2_L2A,1.0,0.9941,0.0059,0.1909,0.0,fijo,,,3100.1,0.2,0.0109,0.0,3.0,42.2,-0.01,0.0256,0.0303,0.0,nublado,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-02-12,2,S2B_30SVJ_20210212_0_L2A;S2B_30SVJ_20210212_1_L2A,1.0,0.3066,0.6934,0.064,0.0,fijo,0.832,0.0263,3100.1,50.5,0.0235,4.0,62.6,118.8,-0.1045,0.0596,0.1535,0.0317,nublado,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-02-17,2,S2A_30SVJ_20210217_0_L2A;S2A_30SVJ_20210217_1_L2A,1.0,0.9976,0.0024,0.0485,0.0,fijo,,,3100.1,0.0,0.0,0.0,0.0,0.0,,,,,nublado,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-02-27,2,S2A_30SVJ_20210227_0_L2A;S2A_30SVJ_20210227_1_L2A,1.0,0.2082,0.7918,0.0542,0.0,fijo,0.825,0.0145,3100.1,11.2,0.0046,1.5,84.7,40.8,-0.0185,0.0829,0.1547,0.0427,nublado,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-03-04,2,S2B_30SVJ_20210304_0_L2A;S2B_30SVJ_20210304_1_L2A,1.0,0.0001,0.9999,0.1084,-0.2617,otsu,1.415,0.0896,3100.1,64.0,0.0207,210.4,0.0,44.3,0.0056,0.0694,0.0835,0.0,espectro_anomalo,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-03-14,2,S2B_30SVJ_20210314_0_L2A;S2B_30SVJ_20210314_1_L2A,1.0,0.0001,0.9999,0.0561,-0.1836,otsu,0.544,0.0144,3100.1,122.1,0.0394,32.7,115.0,126.9,-0.087,0.1045,0.2272,0.1373,ok,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-03-24,2,S2B_30SVJ_20210324_0_L2A;S2B_30SVJ_20210324_1_L2A,1.0,0.0001,0.9999,0.0589,-0.1914,otsu,0.469,0.0131,3100.1,115.0,0.0371,36.4,111.3,114.6,-0.0835,0.0848,0.2512,0.1527,ok,2026-09-03T07:00:03+00:00
tablas-daimiel,2021-03-29,2,S2A_30SVJ_20210329_0_L2A;S2A_30SVJ_20210329_1_L2A,1.0,0.6427,0.3573,0.0884,-0.3477,otsu,1.295,0.0446,3100.1,64.7,0.0584,256.9,0.4,26.1,0.0569,0.0789,0.1198,0.0056,nublado,2026-09-03T07:00:16+00:00
tablas-daimiel,2021-04-03,2,S2B_30SVJ_20210403_0_L2A;S2B_30SVJ_20210403_1_L2A,1.0,0.4225,0.5775,0.0929,0.0,fijo,,,3100.1,5.9,0.0033,2.4,6.8,21.0,-0.1124,0.0703,0.1883,0.0952,nublado,2026-09-03T07:00:16+00:00
tablas-daimiel,2021-04-08,1,S2A_30SVJ_20210408_0_L2A,1.0,0.5217,0.4783,0.1694,0.0,fijo,,,3100.1,0.4,0.0003,1.2,0.5,22.4,-0.0877,0.0434,0.0523,0.0,nublado,2026-09-03T07:00:16+00:00
tablas-daimiel,2021-04-18,3,S2A_30SVJ_20210418_0_L2A;S2A_30SVJ_20210418_1_L2A;S2A_30SVJ_20210418_2_L2A,1.0,0.0003,0.9997,0.0573,-0.1914,otsu,0.377,0.0141,3100.1,90.4,0.0292,40.2,94.1,77.1,-0.1015,0.1334,0.27,0.1979,ok,2026-09-03T07:00:16+00:00
tablas-daimiel,2021-04-28,1,S2A_30SVJ_20210428_0_L2A,1.0,0.6775,0.3225,0.0678,-0.3164,otsu,0.81,0.0186,3100.1,62.0,0.062,169.0,22.8,31.2,0.0085,0.0869,0.1486,0.0394,nublado,2026-09-03T07:00:16+00:00
tablas-daimiel,2021-05-08,2,S2A_30SVJ_20210508_0_L2A;S2A_30SVJ_20210508_1_L2A,1.0,0.7683,0.2317,0.0752,-0.3008,otsu,,,3100.1,8.6,0.012,37.6,0.0,6.3,-0.0229,0.1205,0.1687,0.0417,nublado,2026-09-03T07:00:16+00:00
tablas-daimiel,2021-05-13,2,S2B_30SVJ_20210513_0_L2A;S2B_30SVJ_20210513_1_L2A,1.0,0.0003,0.9997,0.059,-0.1758,otsu,0.458,0.0156,3100.1,81.2,0.0262,37.4,79.6,63.6,-0.0797,0.2015,0.3796,0.2935,ok,2026-09-03T07:00:29+00:00
