site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
grand-lieu,2018-12-20,2,S2A_30TWT_20181220_0_L2A;S2A_30TXT_20181220_0_L2A,1.0,0.6649,0.3351,0.0547,-0.043,otsu,0.829,0.0363,6299.3,810.8,0.384,208.0,708.5,1053.9,-0.0828,0.1321,0.1971,0.0861,nublado,2026-09-03T15:01:13+00:00
grand-lieu,2018-12-25,3,S2B_30TWT_20181225_0_L2A;S2B_30TXT_20181225_0_L2A;S2B_30TXT_20181225_1_L2A,1.0,0.084,0.916,0.0302,0.1992,otsu,0.433,0.0277,6299.3,3116.9,0.5402,55.0,3386.1,3761.8,-0.1431,0.1913,0.4138,0.4424,ok,2026-09-03T15:01:27+00:00
grand-lieu,2019-01-02,1,S2A_30TWT_20190102_0_L2A,1.0,0.8217,0.1783,0.0684,0.0,fijo,1.03,0.0207,6299.3,321.3,0.286,50.1,360.3,448.4,-0.1414,0.0583,0.1667,0.0668,nublado,2026-09-03T15:01:13+00:00
grand-lieu,2019-01-09,2,S2A_30TWT_20190109_0_L2A;S2A_30TXT_20190109_0_L2A,1.0,0.1762,0.8238,0.0129,0.0352,otsu,0.559,0.0108,6299.3,2232.4,0.4302,68.0,2242.8,2837.1,-0.14,0.2362,0.3396,0.7257,ok,2026-09-03T15:01:27+00:00
grand-lieu,2019-01-14,1,S2B_30TXT_20190114_0_L2A,0.5058,1.0027,0.0002,0.184,0.0,fijo,,,6299.3,1.2,0.8158,0.0,0.6,0.0,-0.0763,0.0258,0.0446,0.0,parcial,2026-09-03T15:01:13+00:00
grand-lieu,2019-01-17,2,S2B_30TWT_20190117_0_L2A;S2B_30TXT_20190117_0_L2A,1.0,0.086,0.914,0.0133,-0.043,otsu,0.909,0.0093,6299.3,2009.0,0.3489,262.2,1767.6,3346.0,-0.102,0.2488,0.3264,0.8378,ok,2026-09-03T15:01:27+00:00
grand-lieu,2019-01-19,1,S2A_30TWT_20190119_0_L2A,1.0,0.4723,0.5277,0.0303,-0.0898,otsu,0.813,0.0182,6299.3,1595.0,0.4798,250.6,1085.1,2059.1,-0.0413,0.1578,0.247,0.2641,nublado,2026-09-03T15:01:27+00:00
grand-lieu,2019-01-22,2,S2A_30TWT_20190122_0_L2A;S2A_30TXT_20190122_0_L2A,1.0,0.0117,0.9883,0.0075,-0.0977,otsu,1.046,0.0037,6299.3,1944.8,0.3124,101.4,1480.6,3512.5,-0.0276,0.3061,0.3589,0.9645,ok,2026-09-03T15:01:27+00:00
grand-lieu,2019-01-24,1,S2B_30TXT_20190124_0_L2A,0.5058,1.0029,0.0,0.0993,0.0,fijo,,,6299.3,0.0,0.0,0.0,0.0,0.0,,,,,parcial,2026-09-03T15:01:27+00:00
grand-lieu,2019-01-27,1,S2B_30TWT_20190127_0_L2A,1.0,0.7223,0.2777,0.0222,0.0117,otsu,1.251,0.018,6299.3,887.4,0.5073,193.7,126.3,1267.2,-0.0405,0.1814,0.2251,0.2745,nublado,2026-09-03T15:01:27+00:00
grand-lieu,2019-02-03,2,S2B_30TWT_20190203_0_L2A;S2B_30TXT_20190203_0_L2A,1.0,0.0502,0.9498,0.0191,0.1602,otsu,0.665,0.0168,6299.3,2444.4,0.4086,250.1,2356.9,3525.3,-0.1695,0.3048,0.389,0.8437,ok,2026-09-03T15:01:27+00:00
grand-lieu,2019-02-13,2,S2B_30TWT_20190213_0_L2A;S2B_30TXT_20190213_0_L2A,1.0,0.0553,0.9447,0.023,0.1289,otsu,0.633,0.0205,6299.3,3138.0,0.5273,180.3,3167.3,3696.8,-0.1449,0.2315,0.3702,0.6376,ok,2026-09-03T15:01:27+00:00
grand-lieu,2019-02-16,1,S2B_30TXT_20190216_0_L2A,0.5058,0.9306,0.0351,0.0537,-0.168,otsu,,,6299.3,7.8,0.0353,32.0,5.3,0.0,-0.0842,0.0909,0.1383,0.0,parcial,2026-09-03T15:01:27+00:00
grand-lieu,2019-02-23,2,S2B_30TWT_20190223_0_L2A;S2B_30TXT_20190223_0_L2A,1.0,0.0407,0.9593,0.0256,0.1602,otsu,0.468,0.0231,6299.3,3028.2,0.5011,194.6,3049.8,3503.5,-0.1903,0.2454,0.3158,0.7522,ok,2026-09-03T15:01:27+00:00
grand-lieu,2019-02-26,2,S2B_30TWT_20190226_0_L2A;S2B_30TXT_20190226_0_L2A,1.0,0.0319,0.9681,0.0208,0.1758,otsu,0.51,0.0194,6299.3,2914.9,0.478,318.6,2870.7,3414.2,-0.1767,0.2414,0.3004,0.7929,ok,2026-09-03T15:01:52+00:00
grand-lieu,2019-03-08,1,S2B_30TXT_20190308_0_L2A,0.5058,0.7124,0.1462,0.1187,-0.0586,otsu,1.096,0.1207,6299.3,540.2,0.5865,120.1,138.3,277.4,-0.0322,0.0636,0.0943,0.0,parcial,2026-09-03T15:01:27+00:00
grand-lieu,2019-03-10,1,S2A_30TWT_20190310_0_L2A,1.0,0.7675,0.2325,0.0516,-0.043,otsu,1.136,0.0468,6299.3,568.1,0.388,118.3,9.1,729.6,-0.037,0.1381,0.1742,0.0041,nublado,2026-09-03T15:01:52+00:00
grand-lieu,2019-03-13,2,S2A_30TWT_20190313_0_L2A;S2A_30TXT_20190313_0_L2A,1.0,0.7808,0.2192,0.0595,-0.0742,otsu,1.114,0.0221,6299.3,517.1,0.3745,201.7,210.2,624.6,-0.0139,0.0959,0.151,0.0099,nublado,2026-09-03T15:01:52+00:00
grand-lieu,2019-03-20,1,S2A_30TXT_20190320_0_L2A,0.5058,0.8742,0.065,0.1286,-0.1523,otsu,1.1,0.1311,6299.3,113.2,0.2765,111.0,24.5,68.4,-0.0423,0.0748,0.1053,0.0004,parcial,2026-09-03T15:01:52+00:00
grand-lieu,2019-03-23,4,S2A_30TWT_20190323_0_L2A;S2A_30TWT_20190323_1_L2A;S2A_30TXT_20190323_0_L2A;S2A_30TXT_20190323_1_L2A,1.0,0.0,1.0,0.0233,0.1602,otsu,0.582,0.0218,6299.3,2310.6,0.3668,651.1,2247.6,2784.2,-0.1631,0.2339,0.3228,0.7389,ok,2026-09-03T15:01:52+00:00
grand-lieu,2019-03-28,3,S2B_30TWT_20190328_0_L2A;S2B_30TWT_20190328_1_L2A;S2B_30TXT_20190328_0_L2A,1.0,0.2953,0.7047,0.0447,0.1211,otsu,0.748,0.0407,6299.3,1583.9,0.3568,625.4,1497.4,1717.4,-0.1257,0.1693,0.2422,0.3477,nublado,2026-09-03T15:01:52+00:00
grand-lieu,2019-03-30,4,S2A_30TWT_20190330_0_L2A;S2A_30TWT_20190330_1_L2A;S2A_30TXT_20190330_0_L2A;S2A_30TXT_20190330_1_L2A,1.0,0.0,1.0,0.0268,0.1445,otsu,0.648,0.0252,6299.3,2005.4,0.3184,619.2,2022.3,2328.8,-0.1924,0.2755,0.3651,0.9494,ok,2026-09-03T15:01:52+00:00
grand-lieu,2019-04-04,2,S2B_30TWT_20190404_0_L2A;S2B_30TXT_20190404_0_L2A,1.0,0.5221,0.4779,0.0449,0.1445,otsu,0.717,0.0425,6299.3,1125.5,0.3739,117.1,1133.9,1333.2,-0.136,0.196,0.2359,0.5702,nublado,2026-09-03T15:01:52+00:00
grand-lieu,2019-04-07,2,S2B_30TWT_20190407_0_L2A;S2B_30TXT_20190407_0_L2A,1.0,0.3891,0.6109,0.038,0.1914,otsu,0.768,0.0418,6299.3,1002.4,0.2605,517.5,1010.8,1599.1,-0.1472,0.1895,0.3071,0.4269,nublado,2026-09-03T15:01:52+00:00
grand-lieu,2019-04-09,4,S2A_30TWT_20190409_0_L2A;S2A_30TWT_20190409_1_L2A;S2A_30TXT_20190409_0_L2A;S2A_30TXT_20190409_1_L2A,1.0,0.0468,0.9532,0.0161,0.1992,otsu,0.515,0.0142,6299.3,1721.1,0.2866,255.2,1809.4,2126.7,-0.2072,0.3153,0.4098,0.9629,ok,2026-09-03T15:01:52+00:00
grand-lieu,2019-04-12,4,S2A_30TWT_20190412_0_L2A;S2A_30TWT_20190412_1_L2A;S2A_30TXT_20190412_0_L2A;S2A_30TXT_20190412_1_L2A,1.0,0.0,1.0,0.0333,0.1914,otsu,0.601,0.0329,6299.3,1855.2,0.2945,592.2,1842.7,2103.1,-0.1575,0.164,0.2418,0.3089,ok,2026-09-03T15:01:52+00:00
grand-lieu,2019-04-14,2,S2B_30TXT_20190414_0_L2A;S2B_30TXT_20190414_1_L2A,0.5058,0.9999,0.0016,0.1554,0.0,fijo,,,6299.3,1.1,0.1084,0.7,0.0,4.4,-0.0415,0.0494,0.0572,0.0,parcial,2026-09-03T15:01:52+00:00
grand-lieu,2019-04-17,2,S2B_30TXT_20190417_0_L2A;S2B_30TXT_20190417_1_L2A,0.5058,1.0,0.0,,0.0,fijo,,,6299.3,0.0,0.0,0.0,0.0,0.0,,,,,parcial,2026-09-03T15:02:28+00:00
grand-lieu,2019-04-19,4,S2A_30TWT_20190419_0_L2A;S2A_30TWT_20190419_1_L2A;S2A_30TXT_20190419_0_L2A;S2A_30TXT_20190419_1_L2A,1.0,0.0268,0.9732,0.0274,0.0117,otsu,0.757,0.0254,6299.3,1129.4,0.1842,794.0,1111.1,1597.4,-0.1362,0.1511,0.2593,0.3248,ok,2026-09-03T15:02:28+00:00
grand-lieu,2019-04-22,1,S2A_30TWT_20190422_0_L2A,1.0,0.958,0.042,0.0529,-0.2773,otsu,,,6299.3,0.0,0.0,170.7,0.0,0.0,,,,,nublado,2026-09-03T15:02:28+00:00
grand-lieu,2019-04-27,4,S2B_30TWT_20190427_0_L2A;S2B_30TWT_20190427_1_L2A;S2B_30TXT_20190427_0_L2A;S2B_30TXT_20190427_1_L2A,1.0,0.2009,0.7991,0.041,0.0039,otsu,0.936,0.0447,6299.3,937.1,0.1862,700.3,817.6,1457.6,-0.0436,0.1041,0.1697,0.0329,nublado,2026-09-03T15:02:28+00:00
grand-lieu,2019-04-29,3,S2A_30TWT_20190429_0_L2A;S2A_30TWT_20190429_1_L2A;S2A_30TXT_20190429_0_L2A,1.0,0.3986,0.6014,0.0441,0.0664,otsu,0.729,0.0378,6299.3,800.1,0.2112,481.8,826.9,1388.7,-0.1456,0.1004,0.215,0.1527,nublado,2026-09-03T15:02:28+00:00
grand-lieu,2019-05-12,4,S2A_30TWT_20190512_0_L2A;S2A_30TWT_20190512_1_L2A;S2A_30TXT_20190512_0_L2A;S2A_30TXT_20190512_1_L2A,1.0,0.0835,0.9165,0.0281,-0.0898,otsu,0.756,0.0294,6299.3,852.6,0.1477,790.5,807.8,1222.2,-0.091,0.1194,0.1791,0.0555,ok,2026-09-03T15:02:28+00:00
grand-lieu,2019-05-14,4,S2B_30TWT_20190514_0_L2A;S2B_30TWT_20190514_1_L2A;S2B_30TXT_20190514_0_L2A;S2B_30TXT_20190514_1_L2A,1.0,0.0013,0.9987,0.029,-0.0586,otsu,1.003,0.0288,6299.3,1039.8,0.1653,985.2,693.8,1360.4,-0.0463,0.131,0.1744,0.0516,ok,2026-09-03T15:02:28+00:00
grand-lieu,2019-05-19,2,S2A_30TWT_20190519_0_L2A;S2A_30TWT_20190519_3_L2A,1.0,0.468,0.532,0.0659,0.1133,otsu,0.701,0.0584,6299.3,545.8,0.1629,141.8,578.9,844.0,-0.1409,0.0653,0.1019,0.0013,nublado,2026-09-03T15:02:28+00:00
grand-lieu,2019-05-24,4,S2B_30TWT_20190524_0_L2A;S2B_30TWT_20190524_1_L2A;S2B_30TXT_20190524_0_L2A;S2B_30TXT_20190524_1_L2A,1.0,0.0193,0.9807,0.0267,0.1055,otsu,0.3,0.0201,6299.3,1061.5,0.1718,101.6,1069.9,1235.0,-0.1398,0.1484,0.2198,0.1624,ok,2026-09-03T15:02:28+00:00
grand-lieu,2019-05-27,3,S2B_30TWT_20190527_0_L2A;S2B_30TWT_20190527_1_L2A;S2B_30TXT_20190527_0_L2A,1.0,0.3077,0.6923,0.0637,-0.1523,otsu,0.969,0.0732,6299.3,567.2,0.1301,994.0,433.6,799.3,-0.0434,0.0775,0.1035,0.0011,nublado,2026-09-03T15:02:28+00:00
grand-lieu,2019-06-01,4,S2A_30TWT_20190601_0_L2A;S2A_30TWT_20190601_1_L2A;S2A_30TXT_20190601_0_L2A;S2A_30TXT_20190601_1_L2A,1.0,0.0005,0.9995,0.0215,0.0117,otsu,0.538,0.0149,6299.3,1036.0,0.1645,108.5,1019.9,1199.9,-0.1175,0.1609,0.2255,0.2185,ok,2026-09-03T15:02:28+00:00
grand-lieu,2019-06-03,4,S2B_30TWT_20190603_0_L2A;S2B_30TWT_20190603_1_L2A;S2B_30TXT_20190603_0_L2A;S2B_30TXT_20190603_1_L2A,1.0,0.433,0.567,0.1089,0.082,otsu,1.118,0.1144,6299.3,492.2,0.1378,909.7,462.6,895.0,-0.1132,0.0709,0.1048,0.0,nublado,2026-09-03T15:02:28+00:00
grand-lieu,2019-06-06,3,S2B_30TWT_20190606_0_L2A;S2B_30TWT_20190606_1_L2A;S2B_30TXT_20190606_0_L2A,1.0,0.2762,0.7238,0.0705,-0.082,otsu,0.992,0.0923,6299.3,778.7,0.1708,926.2,551.4,995.7,-0.0523,0.0809,0.11,0.0004,nublado,2026-09-03T15:03:04+00:00
grand-lieu,2019-06-08,2,S2A_30TWT_20190608_0_L2A;S2A_30TXT_20190608_0_L2A,1.0,0.3519,0.6481,0.0581,0.0508,otsu,0.789,0.057,6299.3,831.0,0.2036,613.6,826.5,1159.2,-0.117,0.1276,0.1595,0.0273,nublado,2026-09-03T15:03:04+00:00
grand-lieu,2019-06-13,4,S2B_30TWT_20190613_0_L2A;S2B_30TWT_20190613_1_L2A;S2B_30TXT_20190613_0_L2A;S2B_30TXT_20190613_1_L2A,1.0,0.6398,0.3602,0.062,-0.0352,otsu,0.988,0.0631,6299.3,245.2,0.1081,269.5,255.1,473.2,-0.1167,0.1164,0.179,0.0463,nublado,2026-09-03T15:03:04+00:00
grand-lieu,2019-06-16,2,S2B_30TWT_20190616_0_L2A;S2B_30TWT_20190616_1_L2A,1.0,0.8554,0.1446,0.0865,-0.0586,otsu,1.277,0.1042,6299.3,88.0,0.0966,206.4,61.7,202.6,-0.0879,0.0864,0.1149,0.0,nublado,2026-09-03T15:03:04+00:00
grand-lieu,2019-06-18,4,S2A_30TWT_20190618_0_L2A;S2A_30TWT_20190618_1_L2A;S2A_30TXT_20190618_0_L2A;S2A_30TXT_20190618_1_L2A,1.0,0.0003,0.9997,0.0191,0.0977,otsu,0.249,0.0124,6299.3,1022.1,0.1623,49.9,1074.6,1175.2,-0.1525,0.241,0.3459,0.728,ok,2026-09-03T15:03:04+00:00
grand-lieu,2019-06-21,4,S2A_30TWT_20190621_0_L2A;S2A_30TWT_20190621_1_L2A;S2A_30TXT_20190621_0_L2A;S2A_30TXT_20190621_1_L2A,1.0,0.1706,0.8294,0.0406,0.043,otsu,0.677,0.0375,6299.3,739.5,0.1415,179.2,731.4,964.8,-0.1582,0.2044,0.3104,0.5761,ok,2026-09-03T15:03:04+00:00
grand-lieu,2019-06-26,4,S2B_30TWT_20190626_0_L2A;S2B_30TWT_20190626_1_L2A;S2B_30TXT_20190626_0_L2A;S2B_30TXT_20190626_1_L2A,1.0,0.0004,0.9996,0.0269,-0.2227,otsu,0.843,0.0397,6299.3,1058.6,0.1681,1044.4,1008.5,1181.5,-0.0604,0.1884,0.2678,0.3853,ok,2026-09-03T15:03:04+00:00
grand-lieu,2019-06-28,4,S2A_30TWT_20190628_0_L2A;S2A_30TWT_20190628_1_L2A;S2A_30TXT_20190628_0_L2A;S2A_30TXT_20190628_1_L2A,1.0,0.0002,0.9998,0.0363,-0.1914,otsu,1.009,0.0366,6299.3,819.8,0.1302,1232.3,528.8,1184.6,-0.0966,0.2135,0.2707,0.6218,ok,2026-09-03T15:03:04+00:00
grand-lieu,2019-07-01,4,S2A_30TWT_20190701_0_L2A;S2A_30TWT_20190701_2_L2A;S2A_30TXT_20190701_0_L2A;S2A_30TXT_20190701_3_L2A,1.0,0.0377,0.9623,0.0421,-0.1914,otsu,1.001,0.0623,6299.3,1011.3,0.1668,1227.1,691.0,1219.5,-0.0516,0.1565,0.1991,0.0965,ok,2026-09-03T15:03:04+00:00
grand-lieu,2019-07-03,4,S2B_30TWT_20190703_0_L2A;S2B_30TWT_20190703_1_L2A;S2B_30TXT_20190703_0_L2A;S2B_30TXT_20190703_1_L2A,1.0,0.0006,0.9994,0.0385,0.0352,otsu,0.871,0.0357,6299.3,920.4,0.1462,357.9,859.2,1154.1,-0.1361,0.2357,0.2787,0.8551,ok,2026-09-03T15:03:04+00:00
grand-lieu,2019-07-06,4,S2B_30TWT_20190706_0_L2A;S2B_30TWT_20190706_1_L2A;S2B_30TXT_20190706_0_L2A;S2B_30TXT_20190706_1_L2A,1.0,0.0003,0.9997,0.0357,0.0898,otsu,0.682,0.0346,6299.3,919.8,0.1461,258.0,959.8,1135.6,-0.1882,0.2691,0.3387,0.8938,ok,2026-09-03T15:03:04+00:00
grand-lieu,2019-07-08,4,S2A_30TWT_20190708_1_L2A;S2A_30TWT_20190708_3_L2A;S2A_30TXT_20190708_1_L2A;S2A_30TXT_20190708_2_L2A,1.0,0.0055,0.9945,0.0318,0.0742,otsu,0.688,0.0285,6299.3,940.0,0.15,202.2,955.8,1132.4,-0.1568,0.2583,0.3219,0.8866,ok,2026-09-03T15:03:04+00:00
grand-lieu,2019-07-11,4,S2A_30TWT_20190711_0_L2A;S2A_30TWT_20190711_1_L2A;S2A_30TXT_20190711_0_L2A;S2A_30TXT_20190711_1_L2A,1.0,0.0697,0.9303,0.0461,-0.1836,otsu,1.051,0.0382,6299.3,587.6,0.1003,1236.4,417.2,946.7,-0.1101,0.2192,0.255,0.7764,ok,2026-09-03T15:03:46+00:00
grand-lieu,2019-07-13,4,S2B_30TWT_20190713_0_L2A;S2B_30TWT_20190713_1_L2A;S2B_30TXT_20190713_0_L2A;S2B_30TXT_20190713_1_L2A,1.0,0.0005,0.9995,0.0373,0.1367,otsu,0.534,0.0224,6299.3,941.2,0.1495,188.4,975.8,1154.4,-0.2111,0.3179,0.3644,0.928,ok,2026-09-03T15:03:46+00:00
grand-lieu,2019-07-16,4,S2B_30TWT_20190716_0_L2A;S2B_30TWT_20190716_1_L2A;S2B_30TXT_20190716_0_L2A;S2B_30TXT_20190716_1_L2A,1.0,0.0054,0.9946,0.0365,0.0898,otsu,0.634,0.0308,6299.3,932.6,0.1489,226.1,949.7,1142.6,-0.1966,0.2816,0.3239,0.897,ok,2026-09-03T15:03:46+00:00
grand-lieu,2019-07-21,3,S2A_30TWT_20190721_0_L2A;S2A_30TWT_20190721_3_L2A;S2A_30TXT_20190721_0_L2A,1.0,0.1112,0.8888,0.0477,0.1289,otsu,0.68,0.0413,6299.3,965.9,0.1725,145.5,988.2,1166.0,-0.2078,0.3064,0.3667,0.9041,ok,2026-09-03T15:03:46+00:00
grand-lieu,2019-07-23,4,S2B_30TWT_20190723_0_L2A;S2B_30TWT_20190723_1_L2A;S2B_30TXT_20190723_0_L2A;S2B_30TXT_20190723_1_L2A,1.0,0.0004,0.9996,0.0444,-0.207,otsu,1.04,0.0406,6299.3,568.9,0.0903,1381.8,316.5,1170.6,-0.11,0.2522,0.3082,0.8633,ok,2026-09-03T15:03:46+00:00
grand-lieu,2019-07-28,4,S2A_30TWT_20190728_0_L2A;S2A_30TWT_20190728_1_L2A;S2A_30TXT_20190728_0_L2A;S2A_30TXT_20190728_1_L2A,1.0,0.6231,0.3769,0.0552,0.1055,otsu,0.978,0.0461,6299.3,339.7,0.1431,372.7,525.7,911.7,-0.1828,0.2506,0.3401,0.7293,nublado,2026-09-03T15:03:46+00:00
grand-lieu,2019-07-31,4,S2A_30TWT_20190731_0_L2A;S2A_30TWT_20190731_1_L2A;S2A_30TXT_20190731_0_L2A;S2A_30TXT_20190731_1_L2A,1.0,0.3129,0.6871,0.0504,0.0352,otsu,0.957,0.045,6299.3,469.4,0.1085,582.5,693.1,1118.2,-0.1774,0.2475,0.3604,0.6125,nublado,2026-09-03T15:03:46+00:00
grand-lieu,2019-08-02,4,S2B_30TWT_20190802_0_L2A;S2B_30TWT_20190802_1_L2A;S2B_30TXT_20190802_0_L2A;S2B_30TXT_20190802_1_L2A,1.0,0.0208,0.9792,0.052,0.1055,otsu,0.842,0.0401,6299.3,398.7,0.0646,761.1,936.7,1143.4,-0.2194,0.3094,0.4062,0.9092,ok,2026-09-03T15:03:46+00:00
grand-lieu,2019-08-07,4,S2A_30TWT_20190807_0_L2A;S2A_30TWT_20190807_1_L2A;S2A_30TXT_20190807_0_L2A;S2A_30TXT_20190807_1_L2A,1.0,0.327,0.673,0.0616,-0.0039,otsu,1.048,0.0503,6299.3,407.8,0.0962,356.6,436.2,858.2,-0.1858,0.2595,0.3802,0.7115,nublado,2026-09-03T15:03:46+00:00
grand-lieu,2019-08-10,4,S2A_30TWT_20190810_0_L2A;S2A_30TWT_20190810_1_L2A;S2A_30TXT_20190810_0_L2A;S2A_30TXT_20190810_1_L2A,1.0,0.2674,0.7326,0.0583,-0.043,otsu,1.155,0.0523,6299.3,499.0,0.1081,712.3,362.6,1122.0,-0.121,0.1713,0.2316,0.3038,nublado,2026-09-03T15:03:46+00:00
grand-lieu,2019-08-12,4,S2B_30TWT_20190812_0_L2A;S2B_30TWT_20190812_1_L2A;S2B_30TXT_20190812_0_L2A;S2B_30TXT_20190812_1_L2A,1.0,0.4001,0.5999,0.0788,0.082,otsu,0.931,0.0682,6299.3,482.0,0.1275,353.7,496.3,749.9,-0.1579,0.1803,0.2703,0.3941,nublado,2026-09-03T15:03:46+00:00
grand-lieu,2019-08-20,4,S2A_30TWT_20190820_0_L2A;S2A_30TWT_20190820_1_L2A;S2A_30TXT_20190820_0_L2A;S2A_30TXT_20190820_1_L2A,1.0,0.181,0.819,0.0441,0.0664,otsu,0.946,0.0347,6299.3,356.2,0.0691,665.4,734.6,1074.4,-0.1785,0.2664,0.3887,0.7544,ok,2026-09-03T15:03:46+00:00
grand-lieu,2019-08-22,4,S2B_30TWT_20190822_0_L2A;S2B_30TWT_20190822_1_L2A;S2B_30TXT_20190822_0_L2A;S2B_30TXT_20190822_1_L2A,1.0,0.3019,0.6981,0.0403,-0.2539,otsu,0.952,0.0303,6299.3,42.4,0.0097,1074.6,158.6,237.4,-0.1933,0.2897,0.3772,0.9717,nublado,2026-09-03T15:04:17+00:00
grand-lieu,2019-08-25,4,S2B_30TWT_20190825_0_L2A;S2B_30TWT_20190825_1_L2A;S2B_30TXT_20190825_0_L2A;S2B_30TXT_20190825_1_L2A,1.0,0.0005,0.9995,0.0417,0.082,otsu,0.84,0.0367,6299.3,394.3,0.0626,812.6,869.9,1167.1,-0.214,0.3317,0.4037,0.9684,ok,2026-09-03T15:04:17+00:00
grand-lieu,2019-08-27,4,S2A_30TWT_20190827_0_L2A;S2A_30TWT_20190827_1_L2A;S2A_30TXT_20190827_0_L2A;S2A_30TXT_20190827_1_L2A,1.0,0.0371,0.9629,0.0376,0.0508,otsu,0.879,0.0278,6299.3,253.0,0.0417,867.6,860.7,1133.6,-0.1868,0.3123,0.4235,0.969,incoherente,2026-09-03T15:04:17+00:00
grand-lieu,2019-08-30,2,S2A_30TWT_20190830_0_L2A;S2A_30TWT_20190830_1_L2A,1.0,1.0,0.0,,0.0,fijo,,,6299.3,0.0,0.0,0.0,0.0,0.0,,,,,nublado,2026-09-03T15:04:17+00:00
grand-lieu,2019-09-01,4,S2B_30TWT_20190901_0_L2A;S2B_30TWT_20190901_1_L2A;S2B_30TXT_20190901_0_L2A;S2B_30TXT_20190901_1_L2A,1.0,0.2794,0.7206,0.0488,0.0117,otsu,1.051,0.0377,6299.3,161.1,0.0355,638.3,414.6,907.6,-0.1755,0.2347,0.3298,0.6697,nublado,2026-09-03T15:04:17+00:00
grand-lieu,2019-09-06,4,S2A_30TWT_20190906_0_L2A;S2A_30TWT_20190906_1_L2A;S2A_30TXT_20190906_0_L2A;S2A_30TXT_20190906_1_L2A,1.0,0.0005,0.9995,0.0353,-0.0352,otsu,1.095,0.0262,6299.3,71.8,0.0114,1167.0,149.3,1168.6,-0.167,0.2522,0.2844,0.9766,incoherente,2026-09-03T15:04:17+00:00
grand-lieu,2019-09-11,4,S2B_30TWT_20190911_0_L2A;S2B_30TWT_20190911_1_L2A;S2B_30TXT_20190911_0_L2A;S2B_30TXT_20190911_1_L2A,1.0,0.0081,0.9919,0.033,0.082,otsu,0.888,0.0229,6299.3,214.8,0.0344,930.7,841.2,1181.2,-0.2187,0.3358,0.4254,0.9797,incoherente,2026-09-03T15:04:17+00:00
grand-lieu,2019-09-14,2,S2B_30TWT_20190914_0_L2A;S2B_30TWT_20190914_1_L2A,1.0,1.0,0.0,,0.0,fijo,,,6299.3,0.0,0.0,0.0,0.0,0.0,,,,,nublado,2026-09-03T15:04:17+00:00
grand-lieu,2019-09-16,4,S2A_30TWT_20190916_0_L2A;S2A_30TWT_20190916_1_L2A;S2A_30TXT_20190916_0_L2A;S2A_30TXT_20190916_1_L2A,1.0,0.0008,0.9992,0.0306,0.0273,otsu,0.941,0.0215,6299.3,139.6,0.0222,1012.0,738.3,1188.0,-0.1833,0.319,0.3789,0.9791,incoherente,2026-09-03T15:04:17+00:00
grand-lieu,2019-09-19,4,S2A_30TWT_20190919_0_L2A;S2A_30TWT_20190919_1_L2A;S2A_30TXT_20190919_0_L2A;S2A_30TXT_20190919_1_L2A,1.0,0.001,0.999,0.0259,-0.0977,otsu,1.367,0.0241,6299.3,41.2,0.0065,1622.6,28.3,1229.4,-0.1212,0.2963,0.3486,0.9096,espectro_anomalo,2026-09-03T15:04:17+00:00
grand-lieu,2019-09-21,3,S2B_30TWT_20190921_0_L2A;S2B_30TXT_20190921_0_L2A;S2B_30TXT_20190921_1_L2A,1.0,0.1705,0.8295,0.05,0.0039,otsu,1.196,0.0332,6299.3,122.6,0.0235,853.1,368.7,1294.6,-0.1496,0.2683,0.3077,0.9713,espectro_anomalo,2026-09-03T15:04:17+00:00
grand-lieu,2019-09-24,4,S2B_30TWT_20190924_0_L2A;S2B_30TWT_20190924_1_L2A;S2B_30TXT_20190924_0_L2A;S2B_30TXT_20190924_1_L2A,1.0,0.5766,0.4234,0.0668,0.0352,otsu,1.3,0.0607,6299.3,287.0,0.1076,586.3,211.3,814.5,-0.1172,0.1547,0.2287,0.2464,nublado,2026-09-03T15:04:48+00:00
grand-lieu,2019-10-01,1,S2B_30TXT_20191001_0_L2A,0.5058,0.7241,0.1404,0.0958,-0.0039,otsu,1.339,0.0982,6299.3,77.4,0.0875,248.0,37.8,407.6,-0.0632,0.1052,0.1643,0.0243,parcial,2026-09-03T15:04:17+00:00
grand-lieu,2019-10-06,4,S2A_30TWT_20191006_0_L2A;S2A_30TWT_20191006_1_L2A;S2A_30TXT_20191006_0_L2A;S2A_30TXT_20191006_1_L2A,1.0,0.5497,0.4503,0.0461,0.0195,otsu,0.946,0.0396,6299.3,465.4,0.1641,378.9,491.3,964.9,-0.1772,0.2652,0.3402,0.8166,nublado,2026-09-03T15:04:48+00:00
grand-lieu,2019-10-09,4,S2A_30TWT_20191009_0_L2A;S2A_30TWT_20191009_1_L2A;S2A_30TXT_20191009_0_L2A;S2A_30TXT_20191009_1_L2A,1.0,0.2201,0.7799,0.0478,-0.0352,otsu,1.283,0.0375,6299.3,232.2,0.0473,1063.4,121.0,1230.9,-0.112,0.2565,0.3066,0.8916,nublado,2026-09-03T15:04:48+00:00
