site,date,n_scenes,scenes,coverage,cloud_frac,valid_frac,blue_median,mndwi_thr,thr_method,water_nir_green,water_blue,site_ha,water_ha,water_frac,wet_veg_ha,ndwi_water_ha,scl_water_ha,ndti_mean,ndci_mean,ndci_p90,bloom_frac,quality,processed_at
lac-du-der,2019-02-25,1,S2A_31UFP_20190225_0_L2A,1.0,0.0012,0.9988,0.0239,0.1367,otsu,0.161,0.0216,6126.8,3784.1,0.6183,3.4,3854.2,4017.8,-0.4772,-0.1296,-0.0463,0.0029,ok,2026-09-03T14:47:46+00:00
lac-du-der,2019-02-27,1,S2B_31UFP_20190227_0_L2A,0.9993,0.0011,0.9983,0.0255,0.168,otsu,0.087,0.0228,6126.8,3780.0,0.618,5.0,3855.9,4009.0,-0.5519,-0.1753,-0.0696,0.0021,ok,2026-09-03T14:47:46+00:00
lac-du-der,2019-03-07,1,S2A_31UFP_20190307_0_L2A,1.0,0.75,0.25,0.0441,0.3086,otsu,0.693,0.041,6126.8,777.6,0.5077,77.6,1200.7,1484.6,-0.2583,-0.0451,0.0177,0.0,nublado,2026-09-03T14:47:46+00:00
lac-du-der,2019-03-19,1,S2B_31UFP_20190319_0_L2A,1.0,0.0819,0.9181,0.0321,0.2148,otsu,0.095,0.0295,6126.8,3859.8,0.6862,11.6,3935.5,4087.2,-0.5191,-0.1034,-0.0283,0.0041,ok,2026-09-03T14:47:46+00:00
lac-du-der,2019-03-22,1,S2B_31UFP_20190322_0_L2A,1.0,0.0003,0.9997,0.0389,0.1758,otsu,0.183,0.0384,6126.8,3976.4,0.6492,15.3,4058.0,4181.0,-0.4647,-0.0997,-0.0398,0.0034,ok,2026-09-03T14:47:46+00:00
lac-du-der,2019-03-24,2,S2A_31UFP_20190324_0_L2A;S2A_31UFP_20190324_1_L2A,1.0,0.0002,0.9998,0.0585,0.1289,otsu,0.371,0.0588,6126.8,3990.0,0.6514,28.8,4031.9,4186.9,-0.3095,-0.0227,0.0177,0.0026,ok,2026-09-03T14:47:46+00:00
lac-du-der,2019-03-27,2,S2A_31UFP_20190327_0_L2A;S2A_31UFP_20190327_1_L2A,1.0,0.3956,0.6044,0.0547,0.1367,otsu,0.331,0.0525,6126.8,2481.1,0.67,36.9,2638.6,2799.0,-0.3117,-0.0276,0.0151,0.0003,nublado,2026-09-03T14:48:03+00:00
lac-du-der,2019-03-29,2,S2B_31UFP_20190329_0_L2A;S2B_31UFP_20190329_1_L2A,1.0,0.0003,0.9997,0.0355,0.168,otsu,0.188,0.0342,6126.8,3948.1,0.6446,27.8,4037.7,4177.8,-0.4797,-0.0546,-0.0035,0.0047,ok,2026-09-03T14:48:03+00:00
lac-du-der,2019-04-01,2,S2B_31UFP_20190401_0_L2A;S2B_31UFP_20190401_1_L2A,1.0,0.0001,0.9999,0.0505,0.1758,otsu,0.316,0.0506,6126.8,3972.2,0.6484,42.6,4049.1,4168.7,-0.3826,-0.0499,-0.0208,0.0018,ok,2026-09-03T14:48:03+00:00
lac-du-der,2019-04-11,2,S2B_31UFP_20190411_0_L2A;S2B_31UFP_20190411_1_L2A,1.0,0.0041,0.9959,0.0418,0.0977,otsu,0.394,0.0425,6126.8,3939.9,0.6457,103.4,4019.4,4109.3,-0.3843,-0.0314,-0.0047,0.0007,ok,2026-09-03T14:48:03+00:00
lac-du-der,2019-04-18,2,S2B_31UFP_20190418_0_L2A;S2B_31UFP_20190418_1_L2A,1.0,0.3328,0.6672,0.0416,0.0664,otsu,0.525,0.0403,6126.8,2414.2,0.5906,370.2,2739.7,2806.2,-0.3902,0.0209,0.0468,0.0017,nublado,2026-09-03T14:48:03+00:00
lac-du-der,2019-04-26,2,S2A_31UFP_20190426_0_L2A;S2A_31UFP_20190426_1_L2A,1.0,0.3422,0.6578,0.0306,0.207,otsu,0.195,0.0306,6126.8,2540.2,0.6303,115.1,2753.1,3002.4,-0.5133,-0.067,0.0114,0.0115,nublado,2026-09-03T14:48:03+00:00
lac-du-der,2019-05-01,2,S2B_31UFP_20190501_0_L2A;S2B_31UFP_20190501_1_L2A,1.0,0.0,1.0,0.0466,0.168,otsu,0.421,0.0487,6126.8,3683.4,0.6012,349.0,3966.4,4034.6,-0.3887,-0.0043,0.0221,0.0039,ok,2026-09-03T14:48:03+00:00
